95632,70102398,606 Downing Dr,259000,3,2,1269
95662,80020054,9369 Pershing Ave,249000,2,1,802
95817,80002145,2327 32nd St,224422,2,1,1115
95678,80010482,1675 Vernon St Unit 43,199000,2,1,990
95624,70128482,9119 Grove St,329900,2,2,1070
95661,80020228,1671 Ashford Dr,360000,3,2,1496
95678,80013547,306 Hill Ave,149500,2,1,660
95648,70107156,2955 Eden Ln,900000,3,2,1797
95648,80024416,1420 Seymour Cir,450000,5,3,3291
95628,80023036,4748 Selkirk Way,309000,4,2,1804
95765,80000371,2322 Clubhouse Dr,1039000,3,3,4023
95841,80011152,5001 Bremner Way Unit 2,119900,2,1,814
95655,70120824,4204 Aubergine Way,255000,3,2,1479
95841,80001682,5800 Esrig Way,289900,3,2,1469
95683,80011918,7016 Pescado Cir,419000,2,2,2048
95626,80024001,9021 El Verano Rd,999500,4,2,2145
95747,80021761,5033 Whiteclover Ln,339000,2,2,1476
95828,80010783,8814 Liscarney Way,349950,5,3,2742
95661,70119904,1744 Orvietto Dr,759000,4,4,4317
95660,80005544,3676 Stephen Dr,205000,3,2,1298
95630,80013734,940 Duchow Way,305000,3,2,1019
95835,70119273,250 Aviator Cir,244900,3,2,1741
95630,70112348,655 Glen-Mady Way,1199000,6,5,4810
95610,80018489,8323 Oakwood Hills Cir,385000,3,2,1794
95648,70085251,2420 Meadowland Way,359900,4,3,2180
95632,80016339,223 S Emerald Oak Dr,219000,3,2,1238
95621,80003449,6764 Bertran Ct,200000,2,1,1057
95747,70129750,1708 Hillingdon St,434350,4,2,2099
95603,70064557,575 Valley Ridge Ct,575000,3,2,1988
95632,70098153,912 Cottrell Ct,399950,3,2,1884
95661,80023776,1714 Oakview Dr,379000,4,2,2073
95626,80012655,2356 Twede Way,149900,3,2,1088
95757,80001559,6804 Castro Verde Way,449000,4,3,2949
95603,80020724,11250 Bosal Cir,386520,4,2,2149
95621,80015892,7408 Parkvale Way,225000,3,2,1416
95815,80002965,875 Eleanor Ave,119900,2,1,931
95648,80023224,2340 Abbeyhill Rd,395000,3,2,2999
95818,70103465,2224 26th St,398000,2,1,1209
95826,80009363,2629 Mackinaw Way,229900,4,2,1139
95834,80006995,3039 Delta Tule Way,400000,5,3,2488
95628,80022284,3930 Oak Hurst Cir,1200000,4,4,4454
95828,70112735,7300 Elder Creek Dr Unit LOT5,345000,5,3,2330
95838,70068110,1220 Main Ave,1025000,2,1,1000
95825,80016063,2280 Hurley Way Unit 70,159500,2,2,1278
95823,70129121,4143 SEA MEADOW Way,249900,4,3,1915
95624,70127504,9288 Fife Ranch Way,549000,3,3,2959
95835,70121645,10 Mua Macall Ct,569500,5,3,3582
95621,80005842,6840 Treebine Ave,179500,3,2,1171
95842,80015094,7225 Regard Way,199000,3,2,1236
95822,80024990,2155 Florin Rd,129900,3,1,1056
95648,80013639,1431 Green Ravine Dr,440900,5,4,3913
95747,80018372,1608LOT 50 Cantamar Way,539990,5,3,3200
95765,80008559,5723 Darby Rd,412900,4,3,2215
95670,80016436,2910 Winchester Way,249950,3,2,1256
95624,70126258,9126 Richborough Way,388000,5,3,2489
95713,80019300,1260 Ruf Rd,529000,2,2,1846
95838,80014561,3530 Rio Linda Blvd,229000,4,2,1400
95823,70125781,5615 48th Ave,209900,4,2,1592
95628,70097984,5077 Cocoa Palm Way,699000,4,3,3002
95822,70011576,2200 Amanda Way,206500,3,2,1386
95746,80006426,610 Davenwood Ct,789900,5,3,3580
95621,70122787,6313 Nachez Ct,139200,2,1,1228
95742,80021982,11801 Dionysus Way,329999,4,3,2711
95670,70072254,10897 Coloma Rd,130900,2,1,1116
95835,80013529,2746 Macon Dr,585000,4,3,4097
95824,70126091,5637 49th St,195000,3,1,1035
95820,70085545,5501 Esmeralda St,275000,3,2,1501
95602,70126572,13009 Windsong Ct,899000,5,3,3018
95648,70094848,1129 Southwick Ln,335000,4,2,2523
95713,70113903,865 Timber Hills Rd,339000,3,2,1600
95832,80014010,1573 Belt Way,180100,4,2,1421
95630,80001173,139 Darrington Dr,569900,3,2,2553
95742,70114002,4055 Copper Lake Way,275900,3,2,1557
95757,80022496,4613 Millner Way,259000,4,2,1714
95661,80022475,1884 Oak Crest Dr,1150000,4,3,3600
95747,70106821,9428 Eagle Springs Ct,689000,4,3,3600
95747,80017483,8850 Creekstone Cir,999950,5,4,4553
95677,80023081,2635 Tamarack Dr,389000,4,2,2202
95747,80012519,7136 Timberrose Way,350000,2,2,1547
95757,80024754,10313 Marlaw Way,339900,4,3,2723
95757,70127092,9620 Fire Station Ct,374900,4,3,2778
95831,80020461,6 KAHLIA Ct,429000,4,2,1987
95822,80008185,1821 Florin Rd,164900,3,2,1420
95823,70117820,4020 Fawn Cir,214500,4,2,1709
95829,70123863,7896 Kelvedon Way,242900,3,2,1339
95832,70104422,151 Highfield Cir,230000,4,2,1777
95670,80019289,10540 Ragtime Cir,430000,4,2,1732
95831,80020774,1020 Roundtree Ct,184500,2,1,932
95833,70129632,3055 Mill Oak Way,249900,3,2,1474
95678,70114071,639 Lyndhurst Ave,469000,3,2,2045
95829,70120008,9110 Alesia Ct,469000,6,3,2979
95632,70124871,788 Lyonia Dr,274999,3,1,1313
95833,80008436,3421Lot 3023 Tice Creek Way ,171748,3,2,1172
95835,80022057,3903 Clarewood Way,309900,3,2,1800
95661,80015664,1028 Charleston Cir,358900,3,2,2111
95822,80006675,2064 67 Ave,220900,3,2,1400
95815,80017151,1016 FRIENZA Ave,105900,2,1,1300
95842,80011583,4428 Greenholme Dr Unit 1,65000,2,1,795
95621,70094868,6260 Cavan Dr,139950,2,1,924
95608,80023616,5920 Marlin Cir,220000,4,2,1344
95621,80019909,6900 Oak Spring Way,192010,3,1,1045
95746,70020584,5330 Erickson Dr,560000,5,3,3277
95608,70110591,5847 Del Campo Ln,279000,3,1,1713
95757,70129141,5814 Witt Ct,289900,4,2,2090
95758,80024780,9438 Cross Fox Way,350000,3,2,1694
95822,80006510,7254 Amherst St,224777,3,2,1152
95758,80006162,6630 Kenbridge St,365000,4,2,1733
95610,80002427,8463 Old Auburn Rd,329000,5,3,2190
95815,80008077,2835 Albatross Way,159900,4,2,1478
95673,70105313,912 O St,235000,2,2,1289
95765,70112198,5534 Tripp Way,399000,5,3,2974
95835,80024398,2864 Rockaway Ln,449990,2,2,2195
95746,80012229,7120 LAKETRAIL Ct,598500,4,3,2074
95757,80021774,4708 Battles Ct,369000,5,4,2502
95817,70082687,3708 2nd Ave,350000,2,1,1446
95827,70108934,9796 Burline St,209000,4,2,1353
95838,80024320,12 Caswell Ct,209900,4,2,1822
95833,80010009,105 Cedro Cir,259000,4,2,2700
95747,70073729,112 Pennell Ct,345000,3,2,1410
95833,70127130,3120 Spinning Rod Way,549000,4,3,3074
95677,80013246,6571 Hearthstone Cir Unit 1311,299000,3,2,1318
95660,80008763,3809 Meramonte Way,297000,3,2,1903
95828,70123810,8076 Goran Ct,349990,5,2,1879
95820,80018124,4035 Sierra Vista Ave,219900,3,2,1064
95648,70123995,1165 CANVASBACK Cir,435000,3,3,2054
95673,80007716,6633 6th St,262500,3,2,1979
95715,70103799,42380 Emigrant Gap Rd,439500,10,5,4498
95621,80013815,6714 Mannerly Way,240000,4,2,1258
95610,80008841,7787 Sunrise Creek Ct,315000,3,2,1630
95621,80023914,6536 Bitterbush Way,199000,4,2,1380
95834,80014810,2823 Frigate Bird Dr,295000,4,2,2319
95742,80003295,11765 Azalea Garden ,329000,5,3,2564
95838,80005729,4253 Balsam St,325000,5,3,2423
95610,70123785,7586 Baird Way,199000,3,2,1281
95630,70126951,908 Esplanade Cir,349000,3,3,1681
95833,80018132,2512 Normington Dr,298000,2,1,848
95835,80017028,5568 Dunlay Dr,428500,4,2,2389
95747,80017829,101 Ledbury Ct,225000,2,2,981
95677,80022347,5005 BIRCHWOOD Ct,310000,3,2,1144
95827,80013432,2709 Tierra Grande Cir,259000,4,2,1818
95648,70098842,255 R St,214900,3,2,1126
95838,80005137,5033 Dry Creek Rd,365000,4,3,2159
95628,70108567,7452 Fairway Two Ave,167900,3,2,1430
95832,80013244,7657 Beth St,149000,3,2,1249
95648,70109755,1368 Silver Spur Cir,249000,3,2,1480
95608,80024892,5706 Frontier Way,459950,3,2,1733
95842,70122863,4928 KINGBIRD ,195000,4,2,1127
95621,70057126,6615 Oak Branch Ct,500000,3,2,1543
95650,80008506,5630 Monte Claire Ln,1699000,4,3,5263
95829,80015028,9009 Merlot Way,229900,3,2,1362
95661,70082961,100 Palatia Ct,299900,3,2,1328
95823,70127485,4814 Forest Pkwy,210000,3,2,1781
95765,80012314,906 Baker Hill Way,660000,4,4,3998
95757,70119733,9923 Night Heron Way,385000,5,3,2790
95746,80004831,7635 Auburn Folsom Rd,1189950,5,3,4907
95758,70075966,9529 Portside Ln,360000,3,2,1346
95757,70113412,10381 Danichris Way,465000,4,2,2578
95630,80007826,112 Prospector Ct,310000,3,2,1230
95603,80009191,155 Lubeck Rd,819000,3,2,3465
95842,80005440,4600 Galbrath Dr,259000,3,2,1503
95757,80005510,10304 Jenny Lynn Way,299900,4,2,2345
95610,80000003,7816 Beaupre Way,199000,3,2,1425
95648,80014585,1512 8th St,229000,3,2,1348
95703,80014493,91 Crother Rd,449900,3,2,1536
95608,80013361,2721 Gunn Rd,225000,3,2,1208
95603,70091086,1360 Boole Rd,585000,4,3,2250
95662,80024923,8491 Noel Dr,425000,3,2,1824
95835,70088243,21 Port Henley Ct,249000,3,2,1557
95670,70109913,10737 Campana Way,166500,4,2,1320
95843,80007360,3318 Scotland Dr,154900,3,1,1452
95815,80009294,2591 Altos Ave,91000,2,1,810
95833,70101400,1188 Athena Ave,224000,3,1,1120
95834,70054512,2838 Myotis Dr,250000,3,2,1552
95603,80002497,2405 Short Ln,349000,3,1,1666
95864,70109922,1405 Keeney Way,172900,3,1,1081
95722,70128509,1590 Sugar Pine Rd,519000,3,2,1843
95742,70115096,11758 Corino Way,368000,4,3,2759
95758,80008191,7000 Fox Cliff Way,369000,3,3,2832
95713,70080056,480 Washington Irving Dr,339000,2,2,1638
95757,80008650,10133 Blossom Ridge Dr,369900,4,3,2724
95825,80007819,2113 Juanita Ln,180000,3,2,1151
95648,80011835,1783 Laehr Dr,245000,3,2,1294
95673,80020351,6840 4th Ave,160000,3,1,1042
95842,80001989,4823 Image Way,249000,4,2,1627
95815,70100257,1532 Sonoma Ave,209000,3,2,963
95815,80015332,2559 Lexington St,204900,4,2,1485
95825,70118481,605 Commons Dr,499000,3,2,2439
95624,70127310,9666 Gage St,235000,3,2,1159
95670,80016973,10580 Ragtime Cir,299000,5,2,1915
95624,80017262,9972 Justamere Ln,659000,3,2,2053
95624,80018609,8809 Valley Oak Ln,254900,3,2,1808
95621,70072888,6904 Vera Cruz Ct,255000,3,2,1503
95624,70113272,8831 Mesa Brook Way,209900,3,2,1369
95814,80010159,200 P St Unit C-22,247900,2,2,1400
95658,70103658,1450 Castle Creek Ranch Rd,1249900,4,2,3660
95662,70122885,7839 Mountain Ave,410000,3,2,1371
95825,70121464,1006 Dunbarton Cir,435000,3,2,2137
95603,70103828,159 E Hillcrest Dr,397000,4,3,2237
95608,80019414,5952 Maleville Ave,249000,3,2,1120
95670,80022061,10069 River Mist Way,339000,4,2,1851
95670,80008406,2371 Cobbleoak Ct,179900,3,2,1217
95747,80012325,1689 Grouse Run Cir,359900,3,2,1733
95864,70052996,3500 Arden Creek Rd,1175000,3,3,2990
95648,80015016,630 Tara Bella Dr,330000,4,3,2775
95833,80019783,2400 Seamist Dr,157000,2,2,914
95835,80017555,409 Bombay Cir,289000,4,2,2080
95758,80022256,9308 Engleside Ct,379999,4,3,2126
95834,70108459,3502 Beretania Way,499000,5,3,2677
95624,80023058,8616 Elk Way,219000,3,2,1600
95608,80007938,6123 Orsi Cir,209900,3,1,1045
95722,70125463,800 Haywire Ranch Rd,474000,1,1,976
95677,70109365,4441 Barrington Ct,897950,5,3,3728
95678,80016688,309 Berkeley Ave,284000,2,1,860
95630,80022565,107 Timson Dr,459900,3,2,2158
95648,70099041,1913 Gingersnap Ln,470000,3,3,2070
95632,80022443,1049 Carpinteria Dr,194900,4,2,1535
95835,80017776,249 Ainger Cir,314900,5,3,2137
95608,70108875,6031 Roswitha Ct,479000,3,2,2021
95632,70086964,116 Fern Ct,445000,4,3,1767
95678,80022268,1450 Hickory St,210000,3,2,1100
95630,70109262,124 Landrum Cir,619000,2,3,2450
95608,70121000,4944 Heatherdale Ln,319000,3,2,1600
95843,80008244,7749 Agate Beach Way,399000,6,4,3606
95630,80000881,1068 Callander Way,629000,4,2,2497
95736,70061046,705 E. Weimar Cross Rd,548000,3,2,2200
95746,70129816,7187 Wilcox Pl,460000,2,2,1430
95678,80006339,281 SPYGLASS HILL Ct,379000,3,2,2100
95663,70120710,1464 Garcia Ct,689000,1,1,615
95819,80017729,675 53rd St,419000,2,1,1209
95823,80002779,5007 Hari Gopal Way,295000,4,3,1904
95841,80001212,5010 Bremner Way Unit 2,119900,2,1,814
95630,80019503,123 Sutcliffe Cir,365000,4,2,2024
95833,70108961,2309 Marina Glen Way,429900,5,3,2927
95842,70127143,4824 Propitious Ct,240000,3,2,1414
95610,70114860,7823 Shimmer River Ln,219900,2,2,992
95683,70129823,6312 Playa Del Rey ,499900,4,2,2094
95747,80007739,1214 Chenin Blanc Cir,340000,3,2,1838
95842,80002506,5546 Hillsdale Blvd,160000,3,2,1239
95747,70121533,1456 Zinnia Way,299000,4,2,1692
95670,80025019,2037 Benita Dr Unit 2,85000,2,1,840
95683,80019361,15201 Celebrar St Unit 33-S,424900,4,3,2298
95677,80025053,5041 Midas Ave,499900,4,3,3098
95624,80021233,9647 Webb St,275000,2,1,920
95670,80005241,2629 Aramon Dr,285000,4,2,2110
95829,80007161,8929 Strawbridge Dr,269500,3,2,1432
95814,70028936,1818 L St Unit 413,619990,1,1,1219
95678,80014320,1008 S Bluff Dr,339900,3,2,1433
95821,70118052,2373 Carlsbad Ave,229000,2,1,1225
95824,70125972,5830 Power Inn Rd,228000,4,3,1458
95843,80016119,3307 Davidson Dr,125000,3,1,1014
95630,70108262,312 Crow Canyon Dr,424900,5,3,2876
95655,80021204,4279 Monhegan Way,249900,3,2,1248
95624,80022542,9200 Rainbow Creek Way,369900,5,3,2958
95624,70056436,10049A & B Bond Rd,2499999,4,4,6000
95827,80024388,3332 Hartselle Way,190000,4,2,1587
95610,80004008,7066 Lynnetree Way,270000,4,2,1582
95824,70080464,7728 35th Ave,175500,1,1,753
95621,80019162,7019 Pebblebrook Way,214500,3,2,1298
95648,60111340,654 B St,237500,2,1,938
95757,70101010,10116 Mosaic Way,350000,4,3,2333
95819,80012548,1022 44th St,1850000,4,3,3457
95677,70128153,4849 Racetrack Cir,299000,3,1,1149
95673,80016494,137 Monticello Ave,174900,3,2,1150
95677,80015386,3023 Twin Creeks Ln,274000,3,2,1319
95670,80004650,2128 Kellogg Way,300000,4,2,1155
95841,70116133,4719 Orange Grove Ave,224500,3,2,1422
95621,70111488,7552 Sara Lynn Way,225000,4,2,1538
95713,70078392,460 Alpine Dr,299000,3,2,1536
95823,80007507,4792 Camino Royale Dr,204950,3,2,1337
95648,80010899,814 Farrington Ln,345000,4,3,3144
95677,70079962,5215 Brookfield Cir,450000,4,2,2260
95747,70110141,1732 Morella Cir,465000,4,2,2487
95746,80022436,6004 Alta Loma Pl,1689000,5,5,5865
95822,70093509,7532 Cosgrove Way,109900,3,1,1008
95815,70124608,1945 Edwin Way,153500,3,1,1014
95814,70075864,1620 H St,699950,3,3,3238
95610,70107429,7746 Smoley Way,249500,3,2,1317
95608,80005709,3720 Holloway Ln,315000,4,2,1790
95827,80017977,3460 Misty Morning Cir,270000,4,2,1712
95621,70120209,6347 Greenback Ln,154900,3,1,1288
95820,80000224,5908 Fruitridge Rd,239000,4,2,1573
95843,80013207,5639 Great Valley Dr,339000,4,2,1714
95648,80015077,3637 Camino Cielo ,1269950,5,4,4192
95833,80004638,2906 Pasatiempo Pl,430000,3,2,1361
95823,70109091,2 Sedley Ct,356000,4,2,1899
95823,80006744,5904 Pomegranate Ave,429000,5,4,2832
95831,80014476,6270 HAVENSIDE Dr Unit 2,190000,2,2,1200
95624,80020763,9084 Bristol Plaza Way,238900,4,2,1521
95655,80009898,11029 Brattleboro Cir,399000,5,3,3712
95624,80007293,9284 Egret Dr,179900,3,1,1080
95824,80002243,5852 69th St,164900,3,1,1279
95826,80003226,3133#3 Occidental Dr,104000,2,1,840
95747,80021506,2202 Thurton Dr,349950,3,3,2003
95624,70093909,8662 Adamstown Way,344900,5,3,3025
95661,70125514,1635 Sierra Gardens Dr,299000,3,2,1408
95833,70121299,1490 Woodridge Oak Way,259000,3,2,1344
95822,80009297,7378 Tilden Way,219900,3,2,1315
95677,70100247,5638 Bolton Way,320000,3,2,1694
95678,80023938,281 Warm Springs Dr,349900,4,2,1740
95834,80008120,3493 Rancho Rio Way,204750,4,3,1609
95661,70120909,1593 Oak Hill Way,1150000,5,3,4350
95815,80002195,1821 Helena Ave Unit J,130000,2,1,816
95814,70129158,1706 G St Unit 3,365000,2,2,1019
95630,80014157,603 Rivage Cir,299900,2,2,1501
95648,70127203,1506 6th St,359000,3,2,1104
95662,70115873,8845 Canarsie Ave,313000,3,2,1176
95829,80004172,8258 Redford Way,253900,4,2,1653
95823,80018296,8355 Lancraft Dr,299000,4,2,1590
95693,80021934,12731 Riding Trail Dr,718900,5,3,4850
95746,70049994,9000 Vista De Lago Ct,2699000,5,4,6352
95824,70111896,5171 38th Ave,119900,3,2,920
95628,70121202,5325 Dawn Oak Ln,519000,4,3,2309
95757,80008625,10460 Canadeo Cir,230000,3,2,1261
95826,70107847,4423 Hedge Ave,257900,3,2,1344
95835,80019802,680 Greg Thatch Cir,365000,4,2,1979
95661,80015837,1514 Mallard ,399990,3,2,1642
95825,80002552,2382 Alta Garden Ln Unit A,119999,1,1,670
95677,80003090,5208 Par Pl,354900,4,3,2172
95628,80000335,5036 Big Canyon Ln,650000,5,3,2845
95608,70098928,2338 Gunn Rd,390000,3,2,1600
95602,60126675,3582Unit #3 Opal Dr,170000,2,1,922
95746,80006634,8317 Lakeland Dr,694500,4,4,3270
95826,80005304,9152 Rose Parade Way,239000,3,2,1176
95821,70086620,2617 Anna Way,199750,2,1,950
95835,80021951,5499 Lewrosa Way,299900,4,2,2149
95602,80000292,3185 Blue Grass Dr,649000,4,2,4424
95826,80013421,8883 Salmon Falls Dr Unit E,199000,3,1,1191
95630,70077459,1851 Belmar Ct,449900,3,2,1973
95834,70088593,4200 E Commerce Way Unit 1024,139000,2,2,958
95829,70111342,9208 Daybrook Ct,249900,3,2,1175
95661,80023583,804 Cottonwood Dr,299000,3,2,1526
95835,80004005,291 Natalino Cir,299000,4,2,2086
95632,80017846,627 Holly Ct,249900,3,2,1429
95628,80008326,5317 Billie St,309900,3,2,1266
95843,80001464,4428 Bogart Way,185000,3,2,1171
95821,70086250,2030 Janice Ave,165000,3,1,1382
95817,80017840,2531 35th St,174900,4,3,1458
95624,80013611,9349 Roan Ranch Cir,369000,4,2,2585
95673,70120543,6601 5th St,235000,3,2,1540
95757,70127025,9984 Albacore Lot 21 Way,509990,4,3,2945
95624,70114604,9211 Bromfield Ct,340000,4,3,2189
95648,70097992,956 Wagon Wheel Ln,417000,2,2,1764
95832,80010854,1979 Danvers Way,219000,4,2,1800
95758,70127432,5724 Tall Grass Way,424500,4,3,2900
95608,80004423,4723 Oakfield Cir,360000,5,3,2212
95648,70059440,1326 Mockingbird Ln,424900,2,2,1795
95648,80022232,650 Groveland Ln,289900,3,2,3144
95624,80004904,9390 Willow Pond Cir,439000,6,3,3327
95610,70112582,7809 Locher Way,340000,4,3,1726
95632,70123373,752 Ashboro Ln,169000,3,2,1470
95624,80024222,8525 Spring Azure Way,375000,5,3,2326
95820,80006241,4028 39th St,240000,3,2,1100
95650,70093855,5552 W Saint Francis Cir,949900,4,3,3528
95758,70128981,6936 Springmont Dr,199000,2,2,1044
95757,70102835,9964 Benevento Way,372500,4,2,2672
95632,80006844,109 Mathew Ct,212000,3,2,1318
95831,70061834,6381 S Land Park Dr,399900,4,2,2147
95822,70078559,7048 21st St,215000,3,2,1260
95610,70070939,7838 DRACENA Dr,524950,3,2,2465
95621,70125270,7727 Gingerblossom Dr,184999,3,1,1120
95624,80008651,8666 Adamstown Way,370000,4,2,2590
95746,70105516,8120 Lone Pine Pl,3390000,4,6,9100
95602,80019367,3725 Galena Dr Unit 3,114500,2,1,991
95823,80007151,8222 La Almendra Way,215000,3,2,1464
95673,70104901,6629 Beamer Way,199500,3,2,1310
95628,70114928,4519 Plantation Dr,329000,3,2,1250
95819,80008898,4201 J St,657000,3,2,1796
95747,80023788,1657 Laporte Dr,850000,4,3,4211
95630,70128402,157 Orange Blossom Cir,485000,4,3,2456
95827,80020267,2628 Tierra Grande Cir,274950,4,2,1501
95823,80022417,4019 La Tarriga Way,253000,4,2,1740
95662,80016496,5610 Skyridge Dr,225000,4,2,1253
95823,70093811,5955 Laguna Ranch Cir,280000,4,2,1935
95742,80024056,4256 Sardonyx Ct,305000,4,3,2566
95825,80016943,545 Woodside Oaks  Unit 3,159900,2,2,1016
95747,70126704,1789 Alicante Dr,849000,5,4,4396
95648,80023248,1658 BECKWITH Ln,323000,2,2,1298
95842,80007651,6857 Speckle Way,129900,3,1,960
95650,70095984,7244 King Rd,499000,4,2,1800
95661,80001049,1501 Secret Ravine Pkwy Unit 1620,324900,2,2,1142
95838,70123336,730 Claire Ave,349000,3,2,1913
95826,70123004,2611 Coho Ct,199900,3,2,944
95608,80023587,5408 Grant Ave,295000,3,1,1073
95632,70111853,169 Danny Dr,185000,3,2,1248
95829,70093355,8304 Cabochon Way,255000,3,2,1843
95835,80023696,380 Wapello Cir,254900,4,2,2131
95648,80024836,1540 Barn Valley Ln,354900,2,2,1626
95758,70052303,8943 Wood Lily Way,384900,4,2,2512
95632,80006872,832 Polar Bear Cir,274950,4,2,1425
95608,80007985,4751 Courtland Ln Unit 34,299900,2,2,1178
95822,80007754,7451 Red Willow St,121900,3,1,1020
95832,80023862,1446 Janrick Ave,150000,3,2,1148
95815,70106957,2462 Boxwood St,209990,3,2,1383
95648,80023513,102 Marland Ct,299888,4,3,2943
95747,70123086,4541 Waterstone Dr,1297000,5,3,4651
95693,60089101,10285 Alta Mesa Rd,982500,3,3,2667
95673,70115544,1118 Fallon Woods Way,169900,2,2,1193
95746,80022452,6222 Calle Montalvo Cir,850000,3,3,3670
95828,70112730,7341 Radha Dr Unit Lot28,392000,5,3,2330
95678,70123497,381 Anacapa Dr,359900,4,3,2016
95829,70048477,8100 Fitzroy Ct,205000,3,2,1284
95630,70088270,272 Canyon Falls Dr,1190000,4,3,4409
95747,80021837,1616 Baroness Way,615500,5,3,3157
95648,70113820,205 Bellingham Ct,525000,4,2,2452
95822,70129748,1428 Wacker Way,145900,3,1,992
95630,80020755,105 Tedford Ct,585000,5,3,2968
95648,80005000,802 Devonshire Ln,329000,4,2,2802
95832,80021212,3409 Gates Way,180000,4,2,1327
95662,80007136,9581 South Canyon Ct,949000,4,4,4577
95648,80005124,979 Downing Cir,286900,3,2,2225
95843,80013449,5241 Treepond Ct,479000,5,3,3344
95632,70101749,942 Happy Ct,179000,3,1,1053
95765,70090934,4505 Pheasant Ln,549000,4,3,2660
95662,70113169,8224 Sanwood Ct,250000,3,2,1294
95670,80020729,1448 Klamath River Dr,285000,4,2,1616
95602,80006959,2170 Sunny Oak Dr,374900,3,2,1567
95841,70067559,5623 Verner Oak Ct,585000,4,2,2391
95678,80004436,923 Circuit Dr,194000,3,1,1240
95746,80024910,8322 Hillgrove St,590000,4,2,2564
95673,70070101,6243 22nd Street ,299950,3,1,854
95815,70119652,1095 Arcade Blvd,99000,1,1,641
95621,70112104,5938 Woodbriar Way,219000,3,2,1329
95630,80010638,1240 Souza Way,499000,3,2,2457
95815,80003257,405 Arcade Blvd,119900,3,2,1120
95815,80013467,156 Lindley Dr,236500,4,2,1120
95693,70055076,9610 Bonnie Vista Ln,1150000,5,5,5600
95765,80015041,3561 Black Oak Dr,678000,4,2,3212
95864,80021080,1124 Amberwood Rd,249900,2,1,930
95608,70123196,6442 Rolling Way,408900,3,2,1800
95673,80014939,7219 10th St,219900,3,2,1320
95823,70103831,6030 La Castana Way,285000,3,2,1696
95833,70109512,1718 Tourney Way,225000,3,2,1213
95661,70129053,2234 Sebastian Way,450000,4,3,2127
95757,80005438,5820 Coral Haven Ct,349000,3,2,1582
95827,80010207,3651 Goldsboro Ct,229000,4,2,1578
95742,70117280,4332 Accordion Way,323000,5,3,2716
95603,70123410,181 Finley St,420000,5,3,2610
95693,70126719,10134 Alta Mesa Rd,740000,4,3,3035
95818,70053928,2664 21st St,399000,2,1,1082
95624,80020050,8312 Dandelion Dr,369900,5,3,2580
95823,80001722,11 Sherwill Ct,268000,3,2,1854
95765,70071386,5109 DE LA ROSA Dr,339750,3,2,1667
95747,80014258,1303 Avenida Alvarado ,369900,4,2,1889
95630,80005707,121 Chesterfield Way,464900,5,3,2258
95630,80021892,212 Rugosa Dr,280000,3,2,1236
95630,80022216,1107 Esplanade Cir,284500,2,2,1355
95835,80017957,180 Hawkcrest Cir,501000,4,3,3361
95758,70123130,10156 Lofton Way,330000,4,3,1921
95677,70108163,2660 Rustic Oak Ct,799000,5,3,3148
95648,80008720,668 Whitfield Ln,369000,3,2,2575
95603,70116269,11085 Sunrise Ridge Cir,599900,3,2,2235
95648,70087286,221 Wild Oak Ct,309900,3,2,1650
95833,70129255,605 Tenaya Ave,149900,2,2,1054
95683,80021740,6754 Terreno Dr,399900,4,3,2571
95820,70061910,3816 36th St,209000,3,2,1235
95833,80004572,250 Peralta Ave,119900,2,1,588
95742,70101889,4221 Topazz Valley Way,479000,4,2,2750
95818,70123633,2634 Franklin Blvd,595000,6,2,2160
95823,70129313,4612 Beechnut Way,219900,3,2,1208
95608,70073325,6418 Rampart Dr,357500,3,2,1525
95648,70118165,5120 Monteverde Ln,599000,4,3,3528
95824,80024051,4300 46th Ave,110000,3,1,1161
95670,70114997,2420 Moraine Cir,174900,3,1,1005
95673,70095842,6828 W 4th Ave,599000,3,3,1566
95677,80020902,5623 Butano Way,284900,3,2,1512
95670,80015826,2130 Gold Hollow Ct,441000,4,2,1914
95662,80021927,6424 Walnut Ave,499000,2,1,907
95624,70114278,8747 Briskin Dr,749900,5,3,3769
95641,70110915,411 2nd St,980000,3,3,1830
95621,80011127,8209 Brushcreek Ct,260000,3,2,1184
95648,70113141,2873 Autumn Falls Ln,399000,4,3,2711
95624,70107174,8700 Santa Ridge Cir,324500,3,4,2500
95624,80020219,8621 Via Alta Way,219900,4,2,1679
95843,80012972,3012 Kinglet Way,180000,3,2,1324
95765,70122983,2300 Pioneer Way,485500,3,2,2024
95822,80014013,2182 Kirk Way,142900,3,2,1276
95746,70042065,6960 Auburn Folsom Rd,6900000,6,7,15000
95822,80012909,1137 25th Ave,390000,3,2,1229
95655,70122063,4405 Pittsfield Way,319000,3,2,2072
95823,80012145,6961 Newport Cove Way,223000,3,2,1432
95621,80023044,6101 Miravale Ct,345000,3,2,1497
95822,80004224,5821 14th St,232000,3,2,1350
95670,80022533,1985 Benita Dr Unit 3,142000,3,1,1386
95648,80005061,262 Phoenix Cir,239950,2,2,1197
95757,80002179,9677 Pilliteri Ct,419900,5,3,2875
95603,70087069,196 Oak Street ,255000,2,1,1042
95823,80023053,6091 Windbreaker Way,309000,4,3,2131
95648,80009649,211 Rua Esperanza ,2650000,5,5,6302
95632,70117203,272 Park Ave,184950,3,2,1227
95833,80010085,3003 Mendel Way,134900,2,2,944
95602,70073289,4102 Meadow Park Ct,519000,3,2,2212
95630,80015961,2903 Esplanade Cir,298000,2,2,1500
